перен.:разг.:3767
мол.:эвф.:11
груб.:сниж.:8
интернет.:неодобр.:7
неодобр.:полит.жарг.:7
неодобр.:презр.:8
ирон.:нар.-разг.:7
жарг.:умласк.:6
мол.:сниж.:6
груб.:сленг:6
груб.:мол.:6
комп.жарг.:перен.:6
высок.:офиц.:6
жарг.:фам.:6
жарг.:одобр.:6
поэт.:редк.:6
груб.:ирон.:7
нар.-разг.:разг.:6
пренебр.:уменьш.:7
мол.:одобр.:6
груб.:неодобр.:6
книжн.:трад.-поэт.:5
высок.:сниж.:5
неодобр.:унич.:5
пренебр.:умласк.:6
жарг.:поэт.:5
детск.:прост.:5
груб.:унич.:5
жарг.:комп.жарг.:5
жарг.:редк.:7
офиц.:разг.:5
диал.:поэт.:5
полит.жарг.:пренебр.:5
полит.жарг.:разг.:5
ласк.:перен.:5
книжн.:презр.:5
прост.:уменьш.:6
нар.-разг.:неодобр.:5
диал.:умласк.:5
обсц.:умласк.:5
ирон.:умласк.:4
комп.жарг.:разг.:4
жарг.:книжн.:4
книжн.:пренебр.:4
детск.:жарг.:4
детск.:перен.:4
неодобр.:фам.:4
вульг.:книжн.:4
вульг.:редк.:4
обсц.:увелич.:4
высок.:прост.:4
высок.:эвф.:4
офиц.:эвф.:4
мол.:унич.:5
ирон.:поэт.:5
интернет.:обсц.:4
бранн.:диал.:4
пренебр.:редк.:5
ласк.:пренебр.:4
уменьш.:умласк.:7
презр.:уменьш.:4
поэт.:торж.:4
ласк.:прост.:4
презр.:сленг:4
диал.:редк.:4
бранн.:искаж.:4
вульг.:искаж.:4
ласк.:унич.:4
интернет.:пренебр.:4
ирон.:редк.:4
обсц.:уменьш.:4
высок.:жарг.:3
вульг.:умласк.:3
бранн.:книжн.:3
поэт.:пренебр.:4
детск.:эвф.:3
интернет.:эвф.:3
бранн.:сленг:3
груб.:фам.:3
эвф.:сниж.:6
сленг:унич.:3
детск.:умласк.:3
умласк.:фам.:3
ирон.:фам.:4
диал.:неодобр.:4
высок.:редк.:3
вульг.:фам.:3
пренебр.:эвф.:5
ирон.:полит.жарг.:3
жарг.:нар.-поэт.:3
вульг.:унич.:3
ирон.:сленг:4
диал.:сленг:3
книжн.:торж.:3
неодобр.:эвф.:3
ирон.:унич.:3
нар.-поэт.:нар.-разг.:3
перен.:усилит.:3
презр.:унич.:3
ирон.:ласк.:3
мол.:презр.:5
ласк.:обсц.:3
презр.:экспр.:3
перен.:трад.-поэт.:2
груб.:дисфм.:2
дисфм.:прост.:2
пренебр.:увелич.:3
детск.:сленг:2
жарг.:уменьш.:2
детск.:диал.:2
канц.:книжн.:2
сниж.:фам.:2
бранн.:экспр.:2
бранн.:мол.:2
книжн.:эвф.:2
книжн.:груб.:3
книжн.:обсц.:2
книжн.:мол.:2
неодобр.:поэт.:2
поэт.:фам.:2
высок.:груб.:2
дисфм.:перен.:2
дисфм.:пренебр.:2
поэт.:сниж.:2
книжн.:сниж.:2
перен.:увелич.:2
прост.:увелич.:2
увелич.:редк.:2
ирон.:трад.-поэт.:2
поэт.:трад.-поэт.:2
мол.:фам.:3
вульг.:табу:2
бранн.:табу:2
прост.:эррат.:2
комп.жарг.:редк.:2
нар.-разг.:эвф.:2
диал.:книжн.:2
канц.:офиц.:2
детск.:пренебр.:2
бранн.:ирон.:2
фам.:обсц.:2
груб.:поэт.:2
сниж.:унич.:2
вульг.:поэт.:2
книжн.:нар.-поэт.:2
диал.:уменьш.:2
нар.-разг.:перен.:2
нар.-поэт.:эвф.:2
высок.:неодобр.:2
неодобр.:редк.:2
редк.:умласк.:3
редк.:унич.:2
жарг.:ласк.:3
интернет.:перен.:2
бранн.:фам.:2
перен.:техн.жарг.:2
унич.:экспр.:2
канц.:разг.:2
перен.:табу:2
вульг.:диал.:2
редк.:фам.:2
интернет.:презр.:2
искаж.:прост.:2
прост.:усилит.:3
ласк.:нар.-поэт.:2
пренебр.:студ.жарг.:2
редк.:экспр.:2
детск.:ласк.:2
детск.:уменьш.:2
ирон.:искаж.:2
жарг.:эррат.:2
комп.жарг.:презр.:2
комп.жарг.:эррат.:2
презр.:эррат.:2
неодобр.:табу:2
ирон.:комп.жарг.:2
умласк.:усилит.:3
ласк.:умласк.:2
комп.жарг.:сленг:2
интернет.:прост.:2
бранн.:интернет.:2
сленг:экспр.:3
груб.:экспр.:3
одобр.:экспр.:2
эвф.:умласк.:1
бранн.:поэт.:1
жарг.:искаж.:1
пренебр.:искаж.:1
искаж.:унич.:1
книжн.:сленг:1
редк.:груб.:2
вульг.:увелич.:1
ирон.:увелич.:1
увелич.:экспр.:1
увелич.:сниж.:2
увелич.:неодобр.:1
комп.жарг.:неодобр.:1
канц.:перен.:1
высок.:фам.:1
дисфм.:жарг.:1
дисфм.:разг.:1
дисфм.:сленг:1
дисфм.:ирон.:1
офиц.:прост.:1
офиц.:сниж.:1
офиц.:ирон.:1
офиц.:груб.:1
одобр.:перен.:1
разг.:трад.-поэт.:2
офиц.:поэт.:1
полит.жарг.:прост.:1
мол.:поэт.:2
ирон.:уменьш.:1
уменьш.:неодобр.:2
обсц.:одобр.:1
поэт.:умласк.:1
эвф.:унич.:2
сниж.:диал.:2
детск.:редк.:1
фам.:экспр.:1
дисфм.:неодобр.:1
дисфм.:обсц.:1
эвф.:поэт.:1
вульг.:ласк.:1
эвф.:ласк.:1
ласк.:груб.:1
редк.:презр.:1
вульг.:высок.:1
ирон.:укор.:1
нар.-поэт.:трад.-поэт.:1
детск.:книжн.:1
нар.-поэт.:мол.:1
редк.:уменьш.:2
ласк.:сниж.:1
перен.:уменьш.:1
уменьш.:фам.:1
высок.:диал.:1
высок.:нар.-поэт.:1
книжн.:нар.-разг.:1
презр.:умласк.:1
груб.:детск.:1
детск.:презр.:1
перен.:искаж.:2
книжн.:унич.:1
диал.:трад.-поэт.:1
нар.-поэт.:умласк.:1
бранн.:полит.жарг.:1
прост.:трад.-поэт.:1
поэт.:обсц.:2
детск.:мол.:1
диал.:нар.-разг.:1
вульг.:интернет.:1
интернет.:искаж.:1
искаж.:обсц.:1
ласк.:поэт.:1
жарг.:техн.жарг.:1
нар.-поэт.:усилит.:1
редк.:сниж.:1
презр.:фам.:1
жарг.:увелич.:1
детск.:фам.:1
фам.:эвф.:1
интернет.:полит.жарг.:1
ирон.:студ.жарг.:1
диал.:искаж.:1
интернет.:редк.:1
вульг.:усилит.:1
комп.жарг.:унич.:1
вульг.:полит.жарг.:1
перен.:полит.жарг.:1
жарг.:усилит.:1
мол.:уменьш.:1
ласк.:увелич.:1
ласк.:редк.:1
умласк.:увелич.:1
усилит.:увелич.:1
усилит.:уменьш.:1
усилит.:пренебр.:1
усилит.:редк.:1
увелич.:уменьш.:1
редк.:эвф.:1
мол.:интернет.:2
интернет.:умласк.:1
интернет.:унич.:1
обсц.:нар.-разг.:1
нар.-разг.:поэт.:1
диал.:усилит.:1
детск.:ирон.:1
одобр.:сленг:1
канц.:редк.:1
диал.:пренебр.:1
интернет.:сленг:1
груб.:одобр.:1
одобр.:прост.:1
ласк.:мол.:1
ласк.:экспр.:1
полит.жарг.:эвф.:1
неодобр.:одобр.:1
пренебр.:экспр.:1
нар.-разг.:презр.:1
ирон.:эррат.:1
полит.жарг.:унич.:1
сленг:эррат.:1
нар.-разг.:экспр.:1
интернет.:экспр.:1
вульг.:одобр.:1
унич.:фам.:1
нар.-разг.:пренебр.:1
высок.:ласк.:1
нар.-разг.:уменьш.:1
